record_id,label_true,fname_c1,fname_c2,lname_c1,lname_c2,by,bm,bd
527,4488,ERICH,,MEIAR,,1974,5,3
528,1899,KLAUS,,SEIDEL,,1979,8,21
529,2548,ANDRE,,FISCHER,,1976,8,29
530,3701,WERNER,,DIETRICH,,1934,1,24
531,3023,HERMANN,GERHARD,HUBER,,2007,5,8
532,2921,MARK,,BRAUN,,1962,1,26
533,145,JUERGEN,,BECKER,,1946,7,13
534,2274,RAINER,,VOGEL,,2003,11,17
535,3127,RAINER,,BAUER,,1989,4,20
536,3067,PETER,,MUELLER,,1937,8,10
537,1307,RAINER,JUERGEN,SCHMIDT,,1932,8,19
538,3967,WOLFGANG,,ROTH,,1986,12,13
539,4469,UWE,,KRAUSE,,2007,6,10
540,2706,KLAUS,THOMAS,MUELLER,,1960,3,16
541,3316,GERHARD,,WEBER,,1996,1,20
542,1567,GERD,ANDREAS,SCHMIDT,,1966,1,4
543,202,THOMAS,,SCHMIDT,,2006,3,30
544,834,MICHAEL,,KELLER,,1984,8,4
545,550,JOERG,,KOEHLER,,1971,5,26
546,2459,RUDOLF,,MUELLER,,1926,11,15
547,3112,JENS,JUERGEN,BOEHM,,1930,12,17
548,422,HANS,,KELLER,,1945,11,11
549,585,STEFAN,,WALTER,,1944,9,24
550,1248,STEFAN,,KOEHLER,,1985,1,12
551,3005,MARTIZN,OLAF,SCHULZE,,1942,7,5
552,3977,WERNER,,SCHULTE,,1996,5,29
553,1131,HEINZ,,MUELLER,,1990,12,29
554,3992,DIRK,THORSTEN,LANGE,,1979,12,5
555,2093,VOLKER,,ALBRECHT,,1968,9,28
556,3082,THORSTEN,OLIVER,SCHULZ,,1983,9,20
557,3583,THOMAS,,WINKLER,,1949,7,28
558,4261,WERNER,,MUELLER,,1930,9,8
559,1495,WERNER,,VOIGT,,1969,1,8
560,4487,HARALD,,BERGER,,1973,4,2
561,4444,FRANK,,MAYER,,1979,7,4
562,238,PETER,,WEISS,,1971,5,21
563,2711,ANDREAS,,SCHNEIDER,,1944,8,30
564,2426,OLAF,,GROSS,,1997,3,12
565,3615,HELMUT,,HOFFMANN,,1981,7,21
566,1413,HOLGER,,JUNG,,1986,5,19
567,648,HERBERT,,SCHUBERT,,1953,10,22
568,1724,MANFRED,,KELLER,,1967,7,29
569,1954,WOLFGANG,,WEBER,,1996,9,9
570,4288,INGOT,,GUENTHER,,1966,1,26
571,1554,OLIVER,STEFAN,SCHWARZ,,1966,2,14
572,3165,CHRISTIAN,,SCHMODT,,1946,2,9
573,1593,JOERG,,WOLF,,1966,12,14
574,2653,ULRICH,,LANG,,1988,7,14
575,1095,GERD,,HEINRICH,,1982,10,18
576,310,STEFAN,STEFAN,HERRMANN,,1998,3,30
577,3717,LARS,,WERNER,,1968,11,12
578,3229,UWE,,SIMON,,1959,2,3
579,4315,STEFAN,,WINKLER,,1969,7,8
580,2644,PAUL,,SCHMITZ,,1972,2,16
581,4225,STEFAN,RALF,SCHUMACHER,,1982,1,5
582,3334,MARKUS,,NEUMANN,,1970,3,8
583,1840,PETER,,BAUER,,1969,5,26
584,152,MATTHIAS,,KUEHN,,2003,7,4
585,4004,JUERGEN,,SCHMITZ,,1964,5,22
586,1354,PETER,,MUELLER,,1959,11,25
587,3065,HORST,,HUBER,,1932,8,24
588,240,DIETER,,SCHNEIDER,,2000,4,27
589,3371,AXEL,,KLEIN,,1960,9,10
590,1720,DANIEL,,MEYER,,1948,2,11
591,2683,MICHAEL,,SCHMDT,,1984,7,8
592,958,SIEGFRIED,,BRAUN,,1991,6,10
593,3277,NILS,,BECK,,2001,3,29
594,2847,RALF,,MEYER,,1954,8,4
595,1182,JOERG,,KLEIN,,1965,12,4
596,3017,STEFAN,,KUHN,,1966,11,10
597,3479,SVEN,,SCHMITT,,1968,12,14
598,1985,TOBIAS,ALFRED,FRIEDRICH,,1990,7,22
599,1927,KLAUS,,BECKER,,1966,11,2
600,3501,CHRISTIAN,,ENGEL,,1932,5,12
601,4013,KLAUS,,FISCHER,,1964,12,7
602,3356,ULRICH,,KRUEGER,,1977,11,16
603,416,JOACHDIM,,KLEIN,,1982,6,24
604,1470,JENS,,BECKER,,1933,10,5
605,1534,ALEXANDER,,SOMMER,,1946,1,5
606,2542,JUERGEN,,HOFFMANN,,1933,7,7
607,2879,MATTHIAS,,LEHMANN,,1967,11,8
608,2811,FRITZ,,KELLER,,1980,4,11
609,1800,HANS,,SCHMIC,,1963,2,25
610,1808,JUERGEN,,HAAS,,2002,11,1
611,2917,DIETER,,MUELLER,,1955,8,30
612,4431,GUENTHER,,KAISER,,1977,1,25
613,4145,WERNER,,ZIEGLER,,1966,8,4
614,1476,JENS,,SCHMIDT,,1979,3,27
615,365,DIRK,,MEYER,,2007,12,15
616,3699,JUERWGEN,,KELLER,,1950,9,5
617,3325,THOMAS,,WINKLER,,1956,11,5
618,2311,FRANK,,SCHNEIDER,,1967,10,25
619,1850,GUENTHER,,KOCH,,1954,1,26
620,722,HELMUT,,LUDWIG,,1971,4,14
621,2650,MICHAEL,,SCHNEIDER,,1970,5,21
622,4177,CARSTEN,,HARTMANN,,1942,4,13
623,189,GUENTTHER,,HOFFMANN,,1942,11,11
624,3739,CARSTEN,,BAUMANN,,1953,3,8
625,2033,WOLFGANG,,MUELLER,,1986,10,10
626,412,HORST,MATTHIAS,NEUMANN,,1963,1,5
627,3141,MICHAEL,THORSTEN,SCHMIDT,,1935,1,18
628,441,ERICH,,RICHTER,,1997,1,30
629,560,PAUL,,MAIER,,1930,6,19
630,1792,MATTHIAS,,SCHAEFER,,1991,9,3
631,1181,MICHAEL,,SIMON,,1940,10,24
632,3438,MARKUS,,KRAUSE,,1928,2,5
633,1367,JENS,,DIETRICH,,1968,5,24
634,1497,PAUL,,MAIER,,1947,6,11
635,2016,MAIK,,FISCHER,,1940,8,29
636,247,MANFRED,,WALTER,,1938,5,25
637,926,WOLFGANG,,KLEIN,,1972,12,20
638,2741,KLAUS,,HOFFMANN,,1960,12,1
639,888,OLIVER,,SCHAEFER,,1970,11,6
640,4161,JUERGEN,,KRAUS,,1962,11,7
641,206,MATTHIAS,,HUBER,,1988,8,26
642,3012,KURT,,SCHNEIDER,,1945,2,8
643,4165,GUENTHER,,RICHTER,,1999,5,24
644,2135,DIETER,,BECK,,1944,9,1
645,791,MARKUS,,SCHMIDT,,1991,2,4
646,2394,RAINER,,SCHWARZ,,2008,1,26
647,3232,PETER,,SCHULZ,,1947,8,22
648,4435,GUENTHER,,VOGT,,1970,8,2
649,3960,WOLFGQANG,,PFEIFFER,,1924,8,11
650,3221,THOMAS,,SCHULZ,,1968,1,24
651,1977,THORSTEN,,LANGE,,1980,7,29
652,3071,FRANK,,FRANKE,,1955,2,9
653,2913,DIETER,,BRAUN,,1997,2,26
654,4299,ANDREAS,,SCHULZE,,1939,1,24
655,879,HELMUT,JENS,SCHUBERT,,1967,5,12
656,1497,PAUBL,,MAIER,,1947,6,11
657,587,KLAUS,,FISCHER,,1954,8,6
658,4052,RENE,,MUELLER,,1980,8,27
659,2686,UWE,,MUELLER,,1961,3,25
660,1311,KARL,,POHL,,1987,12,30
661,4080,THORSTEN,,ENGEL,,1952,8,8
662,3395,KURT,,SEIDEL,,1975,10,20
663,2664,UWE,,SCHULZ,,1945,11,4
664,602,WOLFGANG,,KOEHLER,,2000,9,25
665,2011,DIETER,,LANG,,1972,9,26
666,2451,FRANK,,SCHNEIDER,,1937,11,17
667,3217,FRANK,,WOLF,,1938,8,18
668,3492,DENNIS,,MUELLER,,1989,11,8
669,4129,MANFRED,,MEYER,,1964,3,25
670,3951,BERND,,LANG,,1941,2,9
671,4240,JUERGEN,,WALTER,,1955,8,27
672,4184,OLIVER,ANDREAS,SCHMIDT,,1979,1,18
673,2154,MARTIN,,MUELLER,,1977,5,27
674,3069,WERNER,,BERGER,,1943,5,1
675,4461,ULRICH,,SOMMER,,1987,12,9
676,2833,UWE,,PFEIFFER,,1971,1,2
677,1199,GERD,,LANG,,1933,12,20
678,2878,HELMUT,,WINTER,,1979,5,15
679,4382,HEINZ,,KUHN,,1950,4,7
680,1563,RALF,,LEHMANN,,1943,7,25
681,3935,HERBERT,,KELLER,,1940,5,17
682,3591,PETER,,HERRMANN,,1964,1,3
683,4383,PETER,,HEINRICH,,1956,12,27
684,3381,CARSTEN,,KLEIN,,1982,7,24
685,3081,JOERG,,MEIER,,1974,1,10
686,207,RALF,,WAGNER,,1933,9,7
687,2412,DIETER,HERMANN,MUELLER,,1970,7,22
688,870,MANFRED,,MUELLER,,1965,8,13
689,2476,FRANK,,MUELLER,,1946,8,18
690,3287,FRANK,,KOCH,,1972,7,5
691,16,ALFRED,,HARTMANN,,1938,4,12
692,571,HORST,,HOFFMANN,,2008,8,1
693,600,AXEL,,ZIMMERMANN,,1988,6,23
694,4,JENS,,FISCHER,,1949,11,20
695,951,HARALD,,WEBER,,1924,10,8
696,4067,RICHARD,,MUELLER,,1974,9,3
697,4126,CARSTEN,,KELLER,,1980,1,18
698,2185,GERHARD,,WEISS,,1998,2,21
699,1401,FLORIAN,,MUELLER,,1935,11,29
700,3831,DIETER,,LANGE,,1964,4,8
701,3296,WILHELM,,BECKER,,1998,10,27
702,1823,BERND,,ROTH,,1988,10,31
703,2695,CHRISTIAN,,FISCHER,,1954,8,14
704,2403,JOERG,,KRUEGER,,1958,1,6
705,2870,THOMAS,,BOEHM,,1950,4,22
706,1530,STEFAN,,SCHMIDT,,1975,7,19
707,1269,SVEN,,KOCH,,1976,5,29
708,1113,CARSTEN,,FRIERICH,,1934,11,15
709,4235,THOMAS,,SCHAEFER,,1992,12,25
710,2716,ALEXANDER,,LORENZ,,1931,11,19
711,3930,GUENTHER,,WALTER,,1956,3,11
712,2742,MANFRED,JOERG,SCHULZ,,1959,5,25
713,3836,GEORG,,KOERTIG,,1975,9,26
714,4296,PETER,,SAUER,,1959,9,28
715,2970,CHRISTIAN,,BERGMANN,,1937,1,26
716,1226,DANIEL,,BRAUN,,1969,4,22
717,2734,WERNER,,FUCHS,,1935,10,2
718,4239,RAINER,,LEHMANN,,1966,7,14
719,4430,HELMUT,,MUELLER,,1961,7,29
720,4073,DIRK,,RICHTER,,1964,7,4
721,3052,KALAUS,,WOLF,,1972,10,16
722,1199,GERD,,LANG,,1938,12,20
723,3880,ANDREAS,,HUBER,,1983,5,3
724,2442,NORBERT,,MUELLER,,1928,11,10
725,2138,DIETER,,WEBER,,1957,2,9
726,43,HORST,,SCHMIDT,,1967,9,11
727,545,HORST,JENS,SCHULZE,,1968,8,21
728,691,ANDREAS,,KRAUS,,1967,11,27
729,2314,KURT,,RICHTER,,1999,7,14
730,1345,ERNST,,SCHULZ,,2003,2,28
731,795,THOMAS,,BERGER,,1981,2,28
732,3033,KLAUS,,SCHMITT,,1960,6,19
733,743,JAN,,SCHNEIDER,,1941,7,9
734,3394,ALEXANDER,,KOEHLER,,1964,1,3
735,2242,MANFRED,,NEUMANN,,1954,11,15
736,57,JUERGEN,,LEHMANN,,2005,9,18
737,1,JUERGEN,,FISCHER,,1969,1,15
738,2343,JOHANNES,,KOCH,,1965,9,1
739,2192,JAN,,HOFFMANN,,1924,5,20
740,68,GERHARD,,FRANK,,1964,12,28
741,4134,ANDREAS,,SCHMITZ,,1981,11,12
742,3251,MAIK,,JUNG,,1987,8,26
743,2581,CHRISTOPH,,MUELLER,,1952,8,19
744,4318,SVEN,,HORN,,1964,12,4
745,4412,DANIEL,,HOFFMANN,,1926,9,19
746,1531,SVEN,,WAGNER,,1993,2,12
747,609,DIETER,,SOMMER,,1937,12,17
748,4216,WERNER,,GROSS,,1942,9,20
749,858,WILHELM,,WEBER,,1981,1,18
750,3631,KLAUS,,MARTIN,,1979,1,17
751,3052,KLAUS,,WOLF,,1972,10,16
752,2772,GERHARD,,KOCH,,1964,2,27
753,1740,CHRISTIAN,,SCHMIDT,,1990,5,3
754,4090,OLIVER,,BAUER,,1957,6,29
755,1760,JOACHIM,,HOFMANN,,1994,3,23
756,960,JUERGEN,DIRK,MUELLER,,2006,2,5
757,3346,JOACHIM,,BRAUN,,1931,3,2
758,1171,RAINER,,BECK,,1980,12,8
759,885,JOERG,,SEIDEL,,1980,8,11
760,3609,UWE,,MOELLER,,1949,1,16
761,3471,KLAUS,,WERNER,,1952,2,21
762,3289,FRIEDRICH,,SCHAEFER,,1945,1,12
763,2403,JOERG,,KRUEGER,,1958,1,7
764,4473,STEFAN,,SCHNEIDER,,1997,2,1
765,547,RUDOLF,,LORENZ,,1991,8,4
766,1834,RUDOLF,,MUELLER,,1939,8,21
767,1816,THORSTEN,,ERNST,,1973,10,10
768,1625,FRANK,,MAIER,,1946,10,11
769,2052,MATTHIAS,,KOEHLER,,1986,1,12
770,3887,MARKUS,,MEYER,,1977,4,22
771,433,DANIEL,,ALBRECHT,,1981,1,28
772,3637,ROLF,,ZIEGLER,,1983,7,1
773,1845,THOMAS,,FRIEDRICH,,1962,5,28
774,2694,THOMAS,,MUELLER,,1966,10,20
775,1925,WALTER,THORSTEN,LUDWIG,,1962,6,20
776,2391,BERND,,SAUER,,1976,4,21
777,4117,JAN,,RICHTER,,2003,10,27
778,3903,ERICH,,WEBER,,1937,4,19
779,4434,JUERGEN,,KOERTIG,,1930,3,23
780,2996,MARTIN,,SCHAEFER,,1931,6,10
781,305,HOLGER,,VOGEL,,1968,9,16
782,1902,ANDREAS,,DIETRICH,,1939,4,1
783,246,FRANK,,STEIN,,1929,4,13
784,912,WALTER,,WEBER,,1950,5,11
785,3879,WERNER,,HOFMANN,,1977,6,18
786,2374,THOMAS,,FISCHER,,1995,12,10
787,3271,MARTIN,,BUSCH,,1962,6,28
788,3772,SVEN,,BOEHM,,1948,2,20
789,1121,HANS,,WERNER,,1976,9,9
790,1161,RAINER,NILS,SCHMITZ,,1978,9,27
791,2010,WOLFGANG,,KAISER,,1966,2,4
792,1937,UWE,,HERRMAHN,,1990,9,26
793,1298,ANDREAS,,KRAUSE,,1962,12,23
794,2544,HANS,,MUELLER,,1954,1,10
795,3347,GERHARD,WERNIR,SCHUKZ,,1937,10,20
796,2449,GUENTHER,,LANGE,,1950,12,20
797,3015,MANFRED,,SCHROEDER,,1948,12,5
798,785,GUENTHER,,KUEHN,,1982,12,15
799,4308,ANDREAS,,MUELLER,,1980,10,25
800,2849,FRANK,,BECKER,,1961,6,19
801,1608,HEINRICH,,MUELLER,,1933,8,15
802,2752,ANDREAS,,FRANKE,,2003,9,2
803,161,CHRISTIAN,,HOFFMANN,,1975,5,12
804,2536,ALEXANDER,,KUHN,,1957,2,14
805,4393,GERD,,SCHMIDT,,1968,11,30
806,671,HEINZ,,LANGE,,1963,1,22
807,4414,DIETER,,KELLER,,1983,8,6
808,3712,ANDREAS,,HUBER,,1991,10,15
809,732,PETER,,KRAUSE,,1969,5,17
810,1058,RAINER,,SCHULTE,,1991,4,6
811,3686,WALTER,,KOCH,,1987,10,28
812,1941,MICHAEL,JUERGEN,SCHAEFER,,2004,1,19
813,312,RENE,,HOFFMANN,,1995,1,22
814,3656,MICHAEL,,HUBER,,1980,11,20
815,968,PAUL,,BUSCH,,1994,6,24
816,2328,SEBASTIAN,,SCHNEIDER,,2007,9,30
817,1206,MARTIN,,KLEIN,,1978,3,1
818,1732,ANDREAS,,SEIDEL,,1998,12,31
819,1921,GERD,,SCHREIBER,,1969,5,11
820,963,THORSTEN,,MEIER,,1962,10,22
821,1571,PETER,,FRANKE,,1961,2,21
822,3950,UWE,,SCHMIDT,,1926,2,16
823,3741,ANDRE,,SCHULZE,,1988,2,7
824,3912,BERND,,SCHROEDER,,1945,2,6
825,2496,JOERGD,,SCHWARZ,,1939,1,11
826,645,THORSTEN,,KRAEMER,,1951,9,8
827,51,MARTIN,,SCHMITT,,1989,2,13
828,2912,JAN,,POHL,,1999,1,3
829,3557,MARKUS,,BAUER,,1949,1,12
830,3679,PEPTER,,FRANK,,1990,7,1
831,670,UWE,,WINKLER,,1973,10,19
832,3290,MICHAEL,,SCHNEIDER,,1973,4,2
833,536,KLAUS,,MUELLER,,1956,11,23
834,1078,PETER,,SCHMIDT,,1966,2,8
835,2313,JUERGEN,,MUELLER,,1993,8,31
836,1092,KLAUS,,MUELLER,,1997,4,25
837,775,MARTIN,,HERRMANN,,1925,11,16
838,1550,FRANK,,FISCHER,,1948,12,28
839,1882,NORBERT,,HEINRICH,,1963,11,9
840,640,JOACHIM,,SCHMIDT,,1984,2,13
841,3812,WERNER,,SCHULZ,,1950,1,10
842,2212,JUERGEN,,SCHMIDT,,1991,7,17
843,953,MARTIN,,HAHN,,2008,7,28
844,3357,ROBERT,,KAISER,,1998,3,2
845,4136,KLAUS,,KRAUS,,1980,1,23
846,904,GUENTHER,,KUHN,,1982,11,7
847,524,ANDREAS,,SCHAEFER,,1958,1,7
848,1394,MATTHIAS,,PETERS,,2001,7,29
849,2099,PAUL,,SCHULZ,,1931,12,17
850,124,DIETER,,WEBER,,1978,7,12
851,2720,WOLFGANG,,HERRMANN,,2001,9,4
852,2550,GUENTHER,,ENGEL,,1982,2,20
853,2942,UWE,,MUELLER,,1937,11,28
854,1875,HORST,,JUNG,,1956,1,22
855,4081,MATTHIAS,,MUELLER,,1966,9,21
856,2857,ROLF,,SCHNEIDER,,1960,2,3
857,1134,HEINZ,,SCHUSTER,,1959,8,14
858,4478,JENS,,RICHTER,,1994,2,4
859,1494,RALF,,BAUER,,1956,5,15
860,1366,JENS,,SCHMITZ,,1966,10,22
861,228,PATRICK,,HEINRICH,,1927,6,28
862,2109,VOLKER,,BECKER,,1939,4,11
863,1104,KLAUS,,SEIDEL,,1992,5,5
864,991,MICHAEL,,FISCHER,,1929,6,11
865,3952,KAI,,LANGE,,1949,2,8
866,2584,ERNST,,HOFMANN,,1996,2,3
867,2624,THORSTEN,,WEISS,,1941,5,14
868,3735,STEFAN,,BECKER,,2002,10,10
869,876,JOERG,,WALTER,,1988,3,6
870,1320,KAI,,SCHMIDT,,1951,11,18
871,2247,PAUL,,PETERS,,1978,3,16
872,3611,GERHARD,,VOGEL,,1969,8,23
873,2657,CHRISTIAN,,SCHMIDT,,1966,9,12
874,3359,FRITZ,,MEIER,,2001,5,7
875,3621,CARSTEN,,WERNER,,1953,5,6
876,2168,FRANK,,KLEIN,,1973,9,6
877,541,MARKUS,,FUCHS,,1977,8,2
878,857,ANDREAS,,MUELLER,,1992,4,3
879,1081,HORST,,SCHUBERT,,1934,10,4
880,3948,PETER,,SCHUBERT,,1957,8,20
881,1984,PETER,,WAGNER,,1998,6,17
882,976,PETER,,RICHTER,,1941,10,22
883,648,HERBERT,,SCHUBERT,,1958,10,22
884,2121,MARCO,,LEHMANN,,1944,7,16
885,3948,PETER,,SCHUBERT,,1967,8,20
886,1629,MICHAEL,,ZIEGLER,,1980,11,30
887,136,HANSC,,LORENZ,,1930,8,22
888,3197,ALEXANDER,,MUELLER,,1981,4,7
889,3005,MARTIN,OLAF,SCHULZE,,1942,7,5
890,2004,DANIEL,,KRAUSE,,1980,2,5
891,3534,DIRK,,DIETRICH,,1965,12,3
892,1742,ROLF,,SCHUBERT,,1983,10,13
893,4265,CARSTEN,,VOGT,,1969,8,24
894,470,KLAUS,,HOFMANN,,1930,11,2
895,2439,THOMAS,,FRANK,,1953,2,8
896,3629,UWE,,MUELLER,,1971,8,4
897,2594,HORST,,LEHMANN,,1969,6,25
898,354,VOLKER,,FISCHER,,1954,2,10
899,630,WOLFGANG,,PETERS,,1967,11,24
900,3933,RUEDIGER,MICHAEL,SCHMITZ,,1968,12,26
901,1251,MARTIN,,WEBER,,1929,9,27
902,3893,HERMANN,,VOGEL,,1995,6,29
903,2221,ROLF,,KOCH,,1930,6,21
904,2705,HEINZ,,SCHMIDT,,1963,9,4
905,4483,PETER,,RICHTER,,1970,8,14
906,366,THOMAS,,WOLF,,1960,8,25
907,1870,RAINER,,POUHL,,1971,10,24
908,2279,MATTHIAS,,SCHMIDT,,1958,4,4
909,2930,HOLGER,,WAGNER,,1985,4,9
910,3420,DIETER,,SAUER,,1964,11,2
911,3407,THORSTEN,,KUEHN,,1939,10,12
912,2777,WALTER,,KRAEMER,,1935,9,9
913,3602,FRANK,,SCHMITZ,,2004,12,14
914,147,WERNER,,BRANDT,,1998,9,18
915,236,HANS,,SCHMIDT,,1942,10,23
916,1958,HORST,,MUELLER,,2001,2,20
917,925,STEFAN,,WAGNER,,1962,4,24
918,4494,STEFAN,,HOFFMANN,,1982,1,29
919,1798,ANDREAS,,MAIER,,1969,12,2
920,2448,STEFAN,,HOFFMAFN,,1984,6,26
921,2592,ANDREAS,,SCHNEIDER,,1934,8,29
922,3248,KLAUS,,WAGNER,,1968,5,14
923,134,ROLF,,STEIN,,1953,6,24
924,535,GUENTHER,,HERRMANN,,1941,4,25
925,2395,ANDRE,,NEUMANN,,1938,2,8
926,4209,WILHELM,,KRUEGER,,1989,8,19
927,3001,HELMUT,,ROTH,,1961,6,8
928,663,JUERGEQN,,MUELLER,,1964,5,24
929,2683,MICHAEL,,SCHMIDT,,1984,7,8
930,333,MARKUS,,SAUER,,1943,12,11
931,1003,HANS,,SCHAEFER,,1929,7,3
932,1138,HANS,,VOGEL,,1971,7,7
933,4003,GERD,,ENGEL,,1963,11,22
934,2689,ERNST,,BECKER,,1980,6,8
935,169,WILVHELM,,HAHN,,1979,11,28
936,244,MARRK,,SCHAEFER,,1947,1,28
937,3196,KLAUS,,WALTER,,2001,2,24
938,1969,HORST,,MUELLER,,1981,8,21
939,2061,THORSTEN,,MUELLER,,1938,9,12
940,268,HELMUT,,SCHNEIDER,,1956,10,6
941,3354,ROLF,,SCHAEFER,,1962,4,12
942,406,HORST,,ENGEL,,2001,6,29
943,2150,HERMANN,,SCHNEIDER,,1974,1,17
944,316,HORST,,SCHULZE,,1970,12,10
945,4077,DIETER,WOLFGANG,MEIER,,1959,8,20
946,1558,KLAUS,,MAIER,,1965,10,4
947,3358,WERNER,,SCHULZ,,1955,5,1
948,1177,HOLGER,,NEUMANN,,1959,12,14
949,2130,FRANK,,BECKER,,1969,9,2
950,3904,HORST,,SCHOLZ,,1930,11,14
951,2024,KLAUS,,JUNG,,1975,5,30
952,769,JAN,,HUBER,,1970,7,19
953,3100,CHRISTIAN,,BRANDT,,2001,1,25
954,1493,DIETHER,,WINTER,,2008,11,1
955,3193,NORBERT,,HARTMANN,,2006,10,24
956,1566,MARTIN,,SCHULZ,,1958,7,19
957,1547,THOMAS,,KOCH,,1924,9,19
958,3496,HEINZ,,SCHROEDER,,1995,10,13
959,3161,DIETER,,HAAS,,1991,8,27
960,3401,ULRICH,,HARTMANN,,1948,4,1
961,1295,KLAUS,,MOELLER,,1975,3,7
962,3786,CHRISTIAN,,WINTER,,1992,7,2
963,1313,HEINZ,GERD,KOCH,,1975,1,20
964,1133,PETER,,BAUEF,,1943,12,13
965,3301,GUENTHER,,HARTMANN,,1931,2,23
966,2235,MARKUS,,ZIEGLER,,1961,1,1
967,4022,RAINER,,MUELLER,,1987,9,5
968,1364,PETER,,SCHWARZ,,1974,8,31
969,2261,MATTHIAS,,WEISS,,1987,9,19
970,3039,HERBERT,,SCHULZE,,1955,9,4
971,2941,BERNHARD,,DIETRICH,,1947,4,20
972,1225,THOMAS,,KRUEGER,,1964,1,27
973,4172,ANDREAS,,SCHMITZ,,2001,9,30
974,1258,LOTHAR,,BOEHM,,1935,5,6
975,2262,THOMAS,,NEUMANN,,1958,11,6
976,479,CARSTEN,,THOMAS,,1977,6,26
977,3877,GUENTHER,,WALTER,,1973,7,8
978,3371,AXEML,,KLEIN,,1960,9,10
979,1149,PAUL,,MUELLER,,1957,10,15
980,566,CHRISTIAN,,KOCH,,1961,5,7
981,512,BERND,MARCO,FISCHER,,1943,4,1
982,918,ALEXANDER,,BRANDT,,1991,5,1
983,1970,OLIVER,,SCHOLZ,,1994,9,17
984,900,OTTO,,SCHMIDT,,1947,12,19
985,169,WILHELM,,HAHN,,1979,11,28
986,3854,HORST,,ENGEL,,1996,11,10
987,2554,PETER,,DIETRICH,,1970,9,5
988,3435,THOMAS,,MUELLER,,2004,3,9
989,1068,WOLFGANG,,WEBER,,1958,7,26
990,3757,KARL,,KRUEGER,,1963,9,30
991,102,HANS,,SCHULZE,,1972,3,8
992,2615,HELMUT,,GUENTHER,,1949,6,29
993,905,KLAUS,,BERGER,,1960,2,13
994,2819,WERNER,,PFEIFFER,,1956,6,4
995,531,HORST,GERHARD,KAISER,,1985,3,27
996,1213,MICHAEL,,FUCHS,,1966,5,17
997,3366,KARL,,FRIEDRICH,,1951,12,8
998,2834,RUDOLF,,SCHMIDT,,1928,8,13
999,1848,JAN,,MUELLER,,2005,11,27
1000,1675,FRANK,,WEBER,,1939,2,19
1001,1421,SVEN,,SCHREIBER,,1985,9,17
1002,1309,GERHARD,,SCHMIDT,,1981,6,14
1003,227,HORST,,SCHULTE,,1999,10,22
1004,4166,CARSTEN,,FISCHER,,2000,4,14
1005,1859,RAINER,,HERRMANN,,1975,9,30
1006,4100,SVEN,,MEYER,,1948,1,15
1007,653,HERBERT,,MUELLER,,1991,8,15
1008,45,BERND,,MAYER,,1928,1,10
1009,3449,BERND,,KAISER,,1976,1,18
1010,3150,PAUL,,HARTMANN,,1940,6,28
1011,658,MARCO,,LORENZ,,1968,12,17
1012,3108,CARSTEN,,MEYRR,,1952,8,16
1013,376,GUENTHER,,SCHNEIDER,,1980,8,7
1014,2250,THORSTEN,,MEYER,,1932,10,15
1015,1009,JUERGEN,,SCHUSTER,,1968,11,21
1016,4448,MARKUS,,BOEHM,,1976,12,4
1017,4007,UWE,,JAEGER,,1971,3,17
1018,2556,MICHAEL,,BERGMANN,,1956,5,23
1019,897,HOLGER,,KOCH,,1930,8,21
1020,1617,HELMUT,,FISCHER,,1969,3,20
1021,558,PETER,ROLF,ZIMMERMANN,,1945,11,21
1022,1007,GERHARD,,SCHULZE,,1946,9,20
1023,1718,MANFRED,JUERGEN,HERRMANN,,1997,3,26
1024,4218,JOACHIM,,KOERTIG,,1981,4,24
1025,2955,UWE,,KOCH,,2006,4,27
1026,706,HORST,,WINKLER,,1990,7,2
1027,266,BERND,,GRAF,,1946,6,17
1028,1795,KURT,,BUSCH,,1992,11,25
1029,4060,ALEXANDER,HOLGER,KUHN,,1961,6,6
1030,893,GUENTHER,,MEYER,,1979,6,13
1031,4386,WILLI,,GROSS,,1969,5,30
1032,1895,ROLF,,FISCHER,,1969,2,20
1033,3249,RAINER,,ALBRECHT,,1983,4,29
1034,2362,STEFAN,,WAGNER,,1926,8,22
1035,4409,NILS,,LANGE,,1983,3,31
1036,2355,NILS,,SCHMIDT,,1936,10,6
1037,2514,MICHAEL,,ROTH,,1968,12,26
1038,4036,MARIO,,KRUEGER,,1969,9,22
1039,1148,PETEAR,,LORENZ,,1961,9,6
1040,3041,WOLFGANG,,KLEIN,,1943,8,25
1041,265,FRANK,,MUELLER,,1985,12,4
1042,2017,KURT,,SCHAEFER,,2004,12,9
1043,794,MICHAEL,,MEYER,,1939,4,9
1044,3587,SVEN,,KOCH,,1991,8,12
1045,170,HELMUT,,SCHULZ,,2008,7,3
1046,2909,JAN,,FRIEDRICH,,1949,10,8
1047,2257,MARTIN,,LEHMANN,,1991,1,13
1048,222,DIETER,,SCHNEIDER,,1952,1,4
1049,1264,SEBASTIAN,,HOFMANN,,1950,7,11
1050,3111,KLAUS,,WEBER,,1980,8,1
1051,4115,JOACHIM,,LEHMANN,,1959,5,10
1052,1132,SVEN,,BRANDT,,1955,5,28
1053,3364,UWE,,SCHULZE,,1977,5,8
1054,1747,JUERGEN,,HEINRICH,,1956,7,22
1055,77,JENS,,WAGNER,,1976,8,14
1056,1564,GERHARD,,WAGNER,,2006,7,9
1057,1813,HOLGER,,MEIER,,1986,7,11
